country,description,employees,funding_stage,hq_address,linkedin_company,name_startup,operation_area,other_office,total_raised,verts_link,website_url,year_founded
Israel,Digital safety management technologies for construction sites.,11-50,Revenue Financed,"Rekhasim St 24, Tzur Hadassah, Israel","https://www.linkedin.com/company/safeguard-a-healthcare-consulting-firm/about/,https://www.facebook.com/Safeguard-applied-innovation-209967329881388/",SafeGuard,Global,,,"Safety & Training,Plan & Build,Mobile App",https://safeguard.co.il/,2011
Israel,SiteAware enables real-estate developers to lower construction risk and maximize quality and value.,1-10,Seed,"19 Beit Alfa St., Tel Aviv, Israel, 6721919","https://twitter.com/SiteAware,https://www.linkedin.com/company/siteawareinc/,https://www.facebook.com/SiteAware",SiteAware,Global,"1400 Ramsgate Ct, Southlake, Texas 76092, US",$3.5M,"Plan & Build,On-Site Execution,Commercial,Artificial Intelligence,Drones,Internet of Things (IoT),Robotics,Sensors",https://www.siteaware.com/,2015
Israel,Purchasing App for Contractors,11-50,Bootstrapped,"Hof HaSharon, Shefayim, Israel","https://www.linkedin.com/company/structshare/,https://www.facebook.com/pg/StructShare/about/?ref=page_internal",StructShare,Israel,,,"Plan & Build,Construction Marketplaces,Commercial,Residential,Retail,Artificial Intelligence,Machine Learning",https://www.structshare.com/,2016
United Kingdom,Spaceflow is your building in one app: a tenant experience solution that boosts buildings and spaces of all types.,11-50,Seed,"Mindspace Shoreditch, 9 Appold Street, London EC2A 2AP","https://twitter.com/Spaceflowapp,https://www.linkedin.com/company/spaceflow/,https://www.facebook.com/spaceflow.io/",Spaceflow,Czech Republic,,$2.4M,"Tenant Experience,Manage & Operate,Commercial,Residential,Co-Working,Data Analytics,Marketing,Mobile App,Property Mangement,Space as a Service (SPaaS)",https://spaceflow.io/en/clients,2016
United States,Skyrise is a tenant engagement platform for commercial office buildings.,1-10,Seed,"Dallas, TX 75201, US","https://twitter.com/skyriseapp,https://www.linkedin.com/company/skyrise-app/,https://www.facebook.com/skyriseapp/",Skyrise,United States,,$40K,"Tenant Experience,Manage & Operate,Commercial,Internet of Things (IoT),Mobile App,Property Management",http://skyriseapp.com/,2015
Israel,End-to-end solution for design change management in construction,1-10,Seed,"18 Nachlieli St, Modiin, Israel, 7173698","https://twitter.com/shape_do,https://www.linkedin.com/company/shapedo/,https://www.facebook.com/shapedo",ShapeDo,Global,"10 Finsbury Square, London, England EC2A 1, GB",$650K,"Planning & Design Tools,Plan & Build,Artificial Intelligence,Cloud",https://shapedo.com/,2014
United States,"Post to Sweeten and get matched to the best, screened general contractors for your renovation, for free.",1-10,A,"New York , NYUnited States195 Chrystie St","https://twitter.com/sweeten_home,https://www.linkedin.com/company/the-sweeten/,https://www.facebook.com/theSweeten",Sweeten,United States,,$9.8M,"Plan & Build,Construction Marketplaces,Residential,Augmented Reality,Business Intelligence,Internet of Things (IoT),Mobile App,Virtual Reality,VR/AR",http://sweeten.com/,2011
United States,Starry is a different kind of internet service. We use next-generation technology to beam nothing but lightning-fast internet. And we’ve designed everything around the simple goal of making your Internet life happier.,101-250,C+,"Boston, US 38 Chauncy St","https://twitter.com/StarryInternet,https://www.linkedin.com/company/starry-inc-/,https://www.facebook.com/starryinternet",Starry,United States,"New York, US307 5th Ave 16th Floor",$130M,"Smart Building,Plan & Build,Commercial,Hospitality,Industrial,Residential,Retail,Big Data,Business Intelligence,ConTech,Data Analytics,Internet of Things (IoT),Sensors,Smart Building,Smart City,Smart Home,Work Flow Management",https://starry.com/,2014
Israel,Hard data. For easier decision making.,1-10,A,"Rothschild Boulevard 22, Tel Aviv-Yafo, Israel",https://www.linkedin.com/company/versatile-natures/,Versatile,United States,"649 Mission Street, San Francisco, CA, USA",$28.5M,"Plan & Build,On-Site Execution,Artificial Intelligence,Cloud,Data Analytics,Internet of Things (IoT),Machine Learning,SaaS",https://www.versatile.ai/,2016
Israel,Crowdsourced Map Creator,1-10,Seed,"Sderot Abba Eban 18, Herzliya, Israel","https://twitter.com/mapmeapp,https://www.linkedin.com/company/mapme/,https://www.facebook.com/mappedly",Mapme,Global,,$1M,"Buy Sell & Rent,Agent Tools & Services,3D Modeling,GPS,Mapping",https://mapme.com/,2014
United States,Creating Happy Homes & Healthy Investments,101-250,B,"1611 Telegraph Ave, Oakland, California 94612, US","https://twitter.com/MyndPM,https://www.linkedin.com/company/mynd-management/,https://www.facebook.com/myndpm/",Mynd,United States,,$35.6M,"Tenant Experience,Manage & Operate,Commercial,Artificial Intelligence,Data Analytics,Machine Learning,Mobile App,Property Management,SaaS",https://www.mynd.co/,2016
United Kingdom,"Helping Coworking and Shared workspace operators Automate Operations, Maximize Productivity and boost Member Experience",1-10,Seed,"4 Crown Place, London, England GB","https://twitter.com/officernd,https://www.linkedin.com/company/officernd/,https://www.facebook.com/OfficeRND",OfficeRnD,United Kingdom,,$1.2M,"Tenant Experience,Manage & Operate,Commercial,Chatbot,Cloud,Co-Working,Mobile App,SaaS",https://www.officernd.com/?utm_expid=.8jLDzMT9SIG0IYqQSCgDPQ.0&utm_referrer,2015
Israel,Metanoia is an architectural rendering company that allows clients to enjoy 3d rendering and 360 real estate rendering to help the process of buying a home.,1-10,Revenue Financed,"Bar Kochva St 23, Bnei Brak, Israel","https://www.linkedin.com/company/metanoia-vr/about/,https://www.facebook.com/mtnint/",Metanoia,Global,,,"Planning & Design Tools,Plan & Build,Residential,Virtual Reality",http://www.metanoiavr.com/,2013
Israel,Smart Robots for Construction Sites,1-10,Seed,"Granit Street 5, Petah Tikva, Israel",https://www.linkedin.com/company/okibo-smart-robotics-in-construction-sites/,Okibo,Global,,,"Plan & Build,On-Site Execution,Robotics",https://okibo.com/,2018
Israel,Our software will help you manage your Coworking Space. While you can drink your coffee and enjoy your space & community,1-10,Seed,"106 W 32nd St, New York, NY 10001, US","https://twitter.com/_pickspace_,https://www.linkedin.com/company/pickspace/,https://www.facebook.com/pickspace",Pickspaceplus,Global,,$2M,"Tenant Experience,Manage & Operate,Commercial,Chatbot,Co-Working,Marketplace,Mobile App,Property Mangement,SaaS",https://www.pickspaceplus.com/,2016
Australia,"The global leader in commercial tenant experience technology, serving more tenants around the world than any other",251-500,NA,"525 Collins Street, Level 6, South Tower, Melbourne, Victoria 3000, AU","https://twitter.com/EquiemUK,https://www.linkedin.com/company/equiem/,https://www.facebook.com/equiemplatform/",Equiem,Australia,,$8.4M,"Tenant Experience,Manage & Operate,Commercial,Chatbot,Data Analytics,eco-friendly,Marketing,Mobile App,Property Management,SaaS",https://www.getequiem.com/tenant-experience-app,2011
United Kingdom,"essensys is the leading global provider of software-enabled platforms for the flexible workspace industry. The world’s largest, most successful coworking, shared workspace, science park operators and commercial real estate owners rely on essensys to power, manage, grow and scale their workspace business.",51-100,Public,"London, England, United Kingdom","https://twitter.com/essensys,https://www.linkedin.com/company/essensys/,https://www.facebook.com/essensys",essensys,Europe,,,"Tenant Experience,Manage & Operate,Commercial,Business Intelligence,Co-Working,Mobile App,Property Mangement,SaaS,Smart Building",https://essensys.tech/,2006
United States,"Optix seamlessly connects your members with the community, resources, and services that your workplace has to offer. Upgrade to the best coworking software.",1-10,NA,"Vancouver, British Columbia, Canada","https://twitter.com/optixapp,https://www.linkedin.com/company/sharedesk/,https://www.facebook.com/optixapp/",optix,United States,,$3.7M,"Tenant Experience,Manage & Operate,Commercial,Business Intelligence,Data Analytics,Internet of Things (IoT),Predictive Analytics,SaaS,Work Flow Management",https://www.optixapp.com/,2012
Israel,Genda empowers construction site managers by generating and visualizing real-time data regarding resources location,1-10,Bootstrapped,"Reynes 21, Tel Aviv, Israel 6345209, IL","https://www.linkedin.com/company/genda/,https://www.facebook.com/Genda.co/",Genda,Global,,,"Safety & Training,Plan & Build,Artificial Intelligence,Data Analytics,Machine Learning,Sensors",http://www.genda.co/,2018
Israel,Autonomous Indoor Drones for 3D Digital Reconstruction,1-10,Bootstrapped,,https://www.linkedin.com/company/holoarch/,HoloArch,Haifa,,$2M,"Planning & Design Tools,Plan & Build,3D Modeling,Artificial Intelligence,Augmented Reality,BIM",http://www.holoarch.tech/,2017
Israel,Next Generation Sensors for the Construction Industry,1-10,Seed,"77 HaEnergia S Beer Sheba, Israel.",https://www.linkedin.com/company/greenvibe-sensing-technologies/about/,Greenvibe,Global,,$900K,"Plan & Build,Advanced Building Methods,Sensors",https://www.greenvibe.io/,2019
Israel,Automatic Compliance Validation for Construction,1-10,Seed,"Kanfei Nesharim, Herzliya, Israel 4610101, IL",https://www.linkedin.com/company/firmusai/about/,Firmus,Europe,,,"Planning & Design Tools,Plan & Build,Artificial Intelligence,Machine Learning",https://www.firmusai.com/,2018
Israel,Making the home design process easier,1-10,Seed,"Ramat Hahayal, Tel Aviv, Israel","https://www.linkedin.com/company/homeplan-/about/,https://www.facebook.com/homeplanisrael/",HOMEPLAN+,Israel,,,"Planning & Design Tools,Plan & Build,Residential",http://www.homeplan.co.il/,2016
Israel,"Expatriate communities app. Explore jobs, real estate, events and fellow expats in your area.",1-10,A,"Se'adya Ga'on Street 26, Tel Aviv-Yafo, Israel","https://twitter.com/homeisapp,https://www.linkedin.com/company/homeis/,https://www.facebook.com/homeisapp/",Homeis,France,"50 W 17th St, New York, NY 10011, USA",$16M,"Tenant Experience,Manage & Operate,Residential",https://www.homeis.com/,2017
United States,Capital planning and project management for owners.,1-10,Acquired,"New York (HQ), NYUnited States222 Broadway #2601",https://www.linkedin.com/company/honest-buildings/,Honest Buildings,United States,,$47.8M,"Plan & Build,Management & Collaboration Tools,Commercial,Residential,Access Control,Automated Valuation,Big Data,Business Intelligence,ConTech,CRM,Internet of Things (IoT),Location Analytics,Work Flow Management",https://www.honestbuildings.com/#!/,2012
United States,"Acre homes are the future. Powered by the sun, healthier indoor environment, and darn good looking.",1-10,Seed,"Palo Alto (HQ), CAUnited States555 Bryant St #307","https://twitter.com/AcreHomes,https://www.linkedin.com/company/acre-designs/,https://www.facebook.com/acredesigns",Acre Designs,United States,,$1.7M,"Prefab Building,Plan & Build,Residential,Artificial Intelligence,Business Intelligence,ConTech,Data Analytics,eco-friendly,EnergyTech,Internet of Things (IoT),Materials Sciences,Modular Building,Smart Building,Smart Home",https://acre.co/,2015
Israel,Autonomous Land Surveying Drone,1-10,Pre-Seed,"HaNamal Street 10, Haifa, Israel","https://www.linkedin.com/company/civdrone/,https://www.facebook.com/Civdrone-297206390950021/",Civdrone,Asia,,$1.5M,"Plan & Build,On-Site Execution,Drones",https://www.civdrone.com/,2018
Germany,"Cobot is the leading management software for coworking spaces, office hubs, and flexible workspaces around the world.",1-10,NA,"Berlin, Berlin, Germany","https://twitter.com/cobot_me,https://www.linkedin.com/company/cobot/,https://www.facebook.com/cobot.me",Cobot,Asia,,,"Tenant Experience,Manage & Operate,Commercial,Automated Valuation,Browser-based application,Business Intelligence,Chatbot,Data Analytics,Internet of Things (IoT),Mobile App,SaaS,Work Flow Management",https://www.cobot.me/,2010
Israel,CitySquare is a technologically innovative urban renewal platform that provides smart real-estate tools and shortens complex processes for all stakeholders interested in “TAMA38″​ and other urban renewal projects.,1-10,Bootstrapped,"Shoken Street 21, Tel Aviv-Yafo, Israel","https://www.linkedin.com/company/citysquare-il/,https://www.facebook.com/CitySquareIL/",CitySquare,Israel,,,"Residential,Data Analytics",https://www.citysquare.co.il/,2015
United States,Create amazing workplace experiences.,51-100,Acquired,"Oakland, US (HQ)300 Frank H Ogawa Plaza #614","https://twitter.com/comfyapp,https://www.linkedin.com/company/comfy-by-building-robotics-/,https://www.facebook.com/comfyapp",Comfy,United States,,$19.8M,"Tenant Experience,Manage & Operate,Commercial,Artificial Intelligence,Automated Valuation,Big Data,Browser-based application,Business Intelligence,EnergyTech,Internet of Things (IoT),Mobile App,Robotics,SaaS,Smart Building,Work Flow Management",https://www.comfyapp.com/,2013
United States,"Convene designs and services premium places to work, meet, and host inspiring events.",501-1000,C+,"New York (HQ), NYUnited States101 Greenwich St","https://twitter.com/Convene,https://www.linkedin.com/company/convene-com,https://www.facebook.com/AtConvene",Convene,United Kingdom,,$280.5M,"Manage & Operate,Flexible Workplace & Coworking,Commercial Search,Buy Sell & Rent,Commercial,Business Intelligence",https://convene.com/,2009
Netherlands,"Sustainer Homes was established to make architecture more sustainable, more flexible and more accessible.",1-10,A,Schaverijstraat 113534 AS Utrecht,"https://twitter.com/sustainerhomes,https://www.linkedin.com/company/sustainer-homes/,https://www.facebook.com/sustainerhomes",Sustainer Homes,Europe,,€611K,"Plan & Build,Green Building,Residential,ConTech,EnergyTech,Materials Sciences,Sensors,Smart Building,Smart Home",https://www.sustainerhomes.nl/,2015
